Date,Day,Time,Temperature_C,Humidity_%,AB1_Students,AB2_Students,AB3_Students,AB4_Students,AB5_Students,MAB1_Students,MAB2_Students,MAB3_Students,MAB4_Students,Active_Windows_Labs,Active_Mac_Labs,Central_Library_Occupancy,Admin_Office_Staff,Glass_Cafeteria_Occupancy,Open_Cafeteria_Occupancy,Auditorium_Active,Boys_Hostel_Load_kWh,Girls_Hostel_Load_kWh,Solar_Generation_kWh,Electricity_Consumption_kWh,Net_Grid_Usage_kWh,Anomaly_Score,Is_Anomaly,Year,Month,Day_Of_Month,Hour,Day_Encoded,Total_AB_Students,Total_MAB_Students,Total_Students,Total_Hostel_Load,Total_Active_Labs
2026-04-11,Saturday,03:00,28.8,49,38,16,18,21,20,7,5,26,26,0,0,4,5,20,10,0,586,595,0,2950.3,2950.3,0.1587,0,2026,4,11,3,2,113,64,177,1181,0
2026-04-11,Saturday,04:00,30.8,49,36,31,40,12,11,29,0,10,7,0,0,13,5,20,10,0,604,595,0,3002.0,3002.0,0.1655,0,2026,4,11,4,2,130,46,176,1199,0
2026-04-11,Saturday,05:00,32.0,52,16,35,30,6,8,2,27,1,10,0,0,2,5,20,10,0,568,524,0,2856.1,2856.1,0.1554,0,2026,4,11,5,2,95,40,135,1092,0
2026-04-11,Saturday,06:00,32.4,53,31,23,29,24,26,19,19,20,17,0,0,4,5,20,10,0,554,543,24,2877.2,2853.2,0.1375,0,2026,4,11,6,2,133,75,208,1097,0
2026-04-11,Saturday,07:00,34.4,38,76,56,62,60,65,51,44,46,62,0,0,40,5,88,37,0,432,473,47,2922.0,2875.0,0.1504,0,2026,4,11,7,2,319,203,522,905,0
2026-04-11,Saturday,08:00,33.9,42,189,166,206,161,170,163,120,102,179,0,0,60,5,86,41,0,476,418,93,2901.4,2808.4,0.1547,0,2026,4,11,8,2,892,564,1456,894,0
2026-04-11,Saturday,09:00,34.5,38,165,207,170,179,193,144,133,212,173,0,0,80,5,111,42,0,372,359,154,2893.2,2739.2,0.1508,0,2026,4,11,9,2,914,662,1576,731,0
2026-04-11,Saturday,10:00,36.2,38,239,237,180,209,251,160,163,203,183,2,6,93,5,44,17,0,381,379,261,2916.3,2655.3,0.1301,0,2026,4,11,10,2,1116,709,1825,760,8
2026-04-11,Saturday,11:00,37.3,38,190,206,166,206,201,175,219,153,211,3,4,136,5,40,16,0,328,338,278,2739.0,2461.0,0.0765,0,2026,4,11,11,2,969,758,1727,666,7
2026-04-11,Saturday,12:00,37.4,38,99,101,126,97,119,95,93,108,110,5,1,109,5,223,107,0,386,323,369,2783.7,2414.7,0.0737,0,2026,4,11,12,2,542,406,948,709,6
2026-04-11,Saturday,13:00,37.0,38,132,136,130,124,122,92,89,94,90,0,1,143,5,258,77,0,344,373,360,2526.2,2166.2,0.0632,0,2026,4,11,13,2,644,365,1009,717,1
2026-04-11,Saturday,14:00,36.6,38,192,206,155,174,186,158,124,147,169,5,7,180,5,63,23,0,390,383,336,3041.2,2705.2,0.1185,0,2026,4,11,14,2,913,598,1511,773,12
2026-04-11,Saturday,15:00,37.2,38,249,201,234,180,178,142,150,146,194,7,6,174,5,67,33,0,382,345,216,3045.6,2829.6,0.0965,0,2026,4,11,15,2,1042,632,1674,727,13
2026-04-11,Saturday,16:00,36.8,38,211,161,232,141,188,136,164,160,165,7,2,210,5,89,31,0,397,389,179,3036.2,2857.2,0.1074,0,2026,4,11,16,2,933,625,1558,786,9
2026-04-11,Saturday,17:00,35.1,38,102,81,86,80,104,89,83,72,89,0,0,173,5,80,39,0,499,514,106,2970.9,2864.9,0.1425,0,2026,4,11,17,2,453,333,786,1013,0
2026-04-11,Saturday,18:00,36.0,38,97,94,87,89,86,70,73,83,62,0,0,116,5,198,66,0,510,520,49,2951.5,2902.5,0.1304,0,2026,4,11,18,2,453,288,741,1030,0
2026-04-11,Saturday,19:00,35.4,38,95,92,88,64,89,77,61,60,68,0,0,155,5,129,70,0,535,489,0,2992.4,2992.4,0.1397,0,2026,4,11,19,2,428,266,694,1024,0
2026-04-11,Saturday,20:00,34.1,41,31,22,28,25,25,19,19,25,22,0,0,162,5,165,61,0,541,561,0,3028.9,3028.9,0.1476,0,2026,4,11,20,2,131,85,216,1102,0
2026-04-11,Saturday,21:00,34.4,41,22,20,23,24,28,17,22,20,22,0,0,72,5,20,10,0,640,652,0,3238.7,3238.7,0.1402,0,2026,4,11,21,2,117,81,198,1292,0
2026-04-11,Saturday,22:00,32.3,44,32,5,9,0,37,37,23,29,24,0,0,10,5,20,10,0,650,622,0,3164.9,3164.9,0.1655,0,2026,4,11,22,2,83,113,196,1272,0
2026-04-11,Saturday,23:00,32.1,43,28,11,32,37,17,6,14,19,31,0,0,10,5,20,10,0,640,547,0,3073.3,3073.3,0.1626,0,2026,4,11,23,2,125,70,195,1187,0
2026-04-12,Sunday,00:00,31.8,49,3,36,33,33,37,32,27,18,20,0,0,12,5,20,10,0,567,550,0,2902.0,2902.0,0.1689,0,2026,4,12,0,3,142,97,239,1117,0
2026-04-12,Sunday,01:00,29.8,52,20,11,9,2,13,27,33,17,36,0,0,10,5,20,10,0,573,588,0,2853.5,2853.5,0.161,0,2026,4,12,1,3,55,113,168,1161,0
2026-04-12,Sunday,02:00,30.5,48,6,22,18,10,7,18,17,31,28,0,0,7,5,20,10,0,524,534,0,2763.3,2763.3,0.1618,0,2026,4,12,2,3,63,94,157,1058,0
2026-04-12,Sunday,03:00,28.3,59,10,18,16,38,6,14,17,9,6,0,0,6,5,20,10,0,555,619,0,2794.1,2794.1,0.1012,0,2026,4,12,3,3,88,46,134,1174,0
2026-04-12,Sunday,04:00,30.4,55,35,32,10,1,38,2,34,34,12,0,0,0,5,20,10,0,546,548,0,2770.5,2770.5,0.1397,0,2026,4,12,4,3,116,82,198,1094,0
2026-04-12,Sunday,05:00,32.1,43,31,1,23,13,18,36,27,28,33,0,0,4,5,20,10,0,568,528,0,2948.4,2948.4,0.1658,0,2026,4,12,5,3,86,124,210,1096,0
2026-04-12,Sunday,06:00,33.3,45,28,25,23,24,25,20,22,18,26,0,0,14,5,20,10,0,562,547,21,3018.4,2997.4,0.1568,0,2026,4,12,6,3,125,86,211,1109,0
2026-04-12,Sunday,07:00,33.9,41,79,39,71,64,49,58,59,56,45,0,0,40,5,100,41,0,458,461,42,2924.6,2882.6,0.1482,0,2026,4,12,7,3,302,218,520,919,0
2026-04-12,Sunday,08:00,34.1,38,188,149,170,169,197,151,121,170,184,0,0,60,5,95,34,0,460,444,102,2926.5,2824.5,0.1544,0,2026,4,12,8,3,873,626,1499,904,0
2026-04-12,Sunday,09:00,34.4,40,215,172,198,183,180,186,165,158,172,0,0,80,5,98,37,0,377,378,164,2694.0,2530.0,0.1111,0,2026,4,12,9,3,948,681,1629,755,0
2026-04-12,Sunday,10:00,35.9,41,253,265,199,182,228,198,150,173,190,7,6,102,5,38,17,0,390,372,234,2961.9,2727.9,0.1052,0,2026,4,12,10,3,1127,711,1838,762,13
2026-04-12,Sunday,11:00,36.1,38,240,206,212,217,222,173,220,191,194,1,2,100,5,32,15,0,348,371,350,2822.4,2472.4,0.1225,0,2026,4,12,11,3,1097,778,1875,719,3
2026-04-12,Sunday,12:00,36.3,38,94,125,94,99,137,101,98,105,112,1,5,190,5,215,88,0,358,355,372,2574.9,2202.9,0.08,0,2026,4,12,12,3,549,416,965,713,6
2026-04-12,Sunday,13:00,35.9,38,125,124,109,80,112,106,81,102,80,3,1,154,5,241,88,0,435,345,308,2775.1,2467.1,0.1184,0,2026,4,12,13,3,550,369,919,780,4
2026-04-12,Sunday,14:00,35.9,38,175,208,178,209,181,170,167,148,150,8,5,112,5,56,24,0,343,348,265,2940.5,2675.5,0.1327,0,2026,4,12,14,3,951,635,1586,691,13
2026-04-12,Sunday,15:00,36.1,38,193,162,175,166,203,150,165,142,162,8,1,151,5,74,36,0,363,348,260,2915.1,2655.1,0.131,0,2026,4,12,15,3,899,619,1518,711,9
2026-04-12,Sunday,16:00,37.1,38,187,238,198,171,192,160,153,131,201,5,0,163,5,82,39,0,363,369,147,2986.5,2839.5,0.1029,0,2026,4,12,16,3,986,645,1631,732,5
2026-04-12,Sunday,17:00,36.0,38,108,83,101,95,86,73,69,70,67,0,0,177,5,64,30,0,521,535,106,3088.8,2982.8,0.1348,0,2026,4,12,17,3,473,279,752,1056,0
2026-04-12,Sunday,18:00,35.4,38,98,98,80,71,93,69,73,76,90,0,0,167,5,150,57,0,576,449,53,3126.9,3073.9,0.1378,0,2026,4,12,18,3,440,308,748,1025,0
2026-04-12,Sunday,19:00,35.9,38,94,79,87,70,81,80,69,81,77,0,0,91,5,180,56,0,504,490,0,3182.1,3182.1,0.1339,0,2026,4,12,19,3,411,307,718,994,0
2026-04-12,Sunday,20:00,34.0,38,27,24,23,23,21,16,26,21,22,0,0,99,5,176,61,0,435,479,0,2860.5,2860.5,0.1555,0,2026,4,12,20,3,118,85,203,914,0
2026-04-12,Sunday,21:00,33.5,41,24,23,23,18,19,21,21,23,21,0,0,40,5,20,10,0,574,522,0,2915.9,2915.9,0.149,0,2026,4,12,21,3,107,86,193,1096,0
2026-04-12,Sunday,22:00,33.2,48,12,35,40,2,40,40,0,15,8,0,0,12,5,20,10,0,620,547,0,2972.4,2972.4,0.1595,0,2026,4,12,22,3,129,63,192,1167,0
2026-04-12,Sunday,23:00,31.7,46,14,12,16,30,9,31,11,31,18,0,0,4,5,20,10,0,660,633,0,3095.4,3095.4,0.1643,0,2026,4,12,23,3,81,91,172,1293,0
2026-04-13,Monday,00:00,31.2,48,12,40,5,33,13,0,27,4,31,0,0,6,5,20,10,0,512,602,0,2742.4,2742.4,0.1575,0,2026,4,13,0,1,103,62,165,1114,0
2026-04-13,Monday,01:00,29.2,58,11,2,26,16,39,24,40,37,15,0,0,11,5,20,10,0,571,507,0,2860.8,2860.8,0.1256,0,2026,4,13,1,1,94,116,210,1078,0
2026-04-13,Monday,02:00,30.0,48,30,33,11,19,14,18,31,31,40,0,0,12,5,20,10,0,552,572,0,2830.5,2830.5,0.1657,0,2026,4,13,2,1,107,120,227,1124,0
2026-04-13,Monday,03:00,29.0,57,38,22,34,30,18,6,14,7,18,0,0,13,5,20,10,0,489,532,0,2763.6,2763.6,0.1225,0,2026,4,13,3,1,142,45,187,1021,0
2026-04-13,Monday,04:00,30.0,50,28,20,15,27,7,11,29,20,7,0,0,11,5,20,10,0,606,520,0,2775.0,2775.0,0.1623,0,2026,4,13,4,1,97,67,164,1126,0
2026-04-13,Monday,05:00,32.6,48,25,8,30,31,38,26,15,1,18,0,0,8,5,20,10,0,568,540,0,3034.8,3034.8,0.1603,0,2026,4,13,5,1,132,60,192,1108,0
2026-04-13,Monday,06:00,32.8,46,165,130,177,175,165,154,134,138,181,0,0,6,5,20,10,0,561,532,23,3168.8,3145.8,0.1556,0,2026,4,13,6,1,812,607,1419,1093,0
2026-04-13,Monday,07:00,33.0,42,432,402,406,385,484,413,377,403,413,0,0,40,5,165,72,0,437,431,52,3249.0,3197.0,0.1536,0,2026,4,13,7,1,2109,1606,3715,868,0
2026-04-13,Monday,08:00,34.5,38,1336,1106,1106,1111,1430,896,970,853,959,2,10,80,5,140,64,0,487,468,99,4550.2,4451.2,0.1219,0,2026,4,13,8,1,6089,3678,9767,955,12
2026-04-13,Monday,09:00,34.7,38,1187,1341,1307,1215,1380,1175,942,1056,1234,23,30,120,180,158,50,0,398,353,134,5227.3,5093.3,0.1392,0,2026,4,13,9,1,6430,4407,10837,751,53
2026-04-13,Monday,10:00,34.4,38,1523,1284,1538,1389,1404,1012,1069,1067,1389,20,30,237,180,74,27,0,391,344,212,5182.2,4970.2,0.1395,0,2026,4,13,10,1,7138,4537,11675,735,50
2026-04-13,Monday,11:00,36.0,38,1578,1410,1332,1410,1598,1523,1314,1390,1257,35,36,261,180,67,27,0,390,380,302,5949.7,5647.7,0.0561,0,2026,4,13,11,1,7328,5484,12812,770,71
2026-04-13,Monday,12:00,34.8,38,1038,761,758,671,826,657,578,621,584,38,36,291,180,355,149,0,379,357,371,4847.3,4476.3,0.1248,0,2026,4,13,12,1,4054,2440,6494,736,74
2026-04-13,Monday,13:00,35.6,38,792,859,845,582,821,691,528,673,747,34,38,313,180,404,137,0,405,312,401,4904.7,4503.7,0.1101,0,2026,4,13,13,1,3899,2639,6538,717,72
2026-04-13,Monday,14:00,35.7,38,1180,1292,1272,1195,1146,987,1065,958,1161,35,44,375,180,87,39,0,374,335,282,5528.0,5246.0,0.1164,0,2026,4,13,14,1,6085,4171,10256,709,79
2026-04-13,Monday,15:00,35.0,38,1363,1428,1327,1179,1220,1241,1323,1007,1265,31,32,338,180,144,48,0,414,375,210,5482.8,5272.8,0.1258,0,2026,4,13,15,1,6517,4836,11353,789,63
2026-04-13,Monday,16:00,36.4,38,1421,1299,957,1219,1365,816,900,1310,1099,36,37,340,180,148,42,0,374,290,150,5458.4,5308.4,0.1004,0,2026,4,13,16,1,6261,4125,10386,664,73
2026-04-13,Monday,17:00,35.2,38,628,604,589,564,526,447,487,488,456,31,29,282,180,132,64,0,528,508,95,4790.8,4695.8,0.1236,0,2026,4,13,17,1,2911,1878,4789,1036,60
2026-04-13,Monday,18:00,36.1,38,624,595,753,545,535,451,535,406,553,5,2,265,5,219,97,0,524,538,43,3920.1,3877.1,0.1051,0,2026,4,13,18,1,3052,1945,4997,1062,7
2026-04-13,Monday,19:00,35.2,38,519,596,473,594,652,438,498,497,579,11,0,228,5,286,93,0,547,528,0,3964.0,3964.0,0.1259,0,2026,4,13,19,1,2834,2012,4846,1075,11
2026-04-13,Monday,20:00,34.8,38,203,199,171,151,176,129,184,130,173,0,0,222,5,313,129,0,535,505,0,3218.9,3218.9,0.1468,0,2026,4,13,20,1,900,616,1516,1040,0
2026-04-13,Monday,21:00,32.7,43,211,158,208,143,174,143,138,105,138,0,0,71,5,20,10,0,626,587,0,3310.6,3310.6,0.1522,0,2026,4,13,21,1,894,524,1418,1213,0
2026-04-13,Monday,22:00,33.1,43,24,5,21,22,35,4,3,33,13,0,0,11,5,20,10,0,583,645,0,2987.0,2987.0,0.1624,0,2026,4,13,22,1,107,53,160,1228,0
2026-04-13,Monday,23:00,31.5,45,34,12,10,34,25,14,18,10,23,0,0,10,5,20,10,0,646,637,0,3080.3,3080.3,0.1617,0,2026,4,13,23,1,115,65,180,1283,0
2026-04-14,Tuesday,00:00,30.9,52,26,13,35,15,0,2,1,33,6,0,0,12,5,20,10,0,632,485,0,2953.5,2953.5,0.162,0,2026,4,14,0,5,89,42,131,1117,0
2026-04-14,Tuesday,01:00,30.3,50,31,2,10,18,19,1,14,40,15,0,0,1,5,20,10,0,582,568,0,2955.6,2955.6,0.1646,0,2026,4,14,1,5,80,70,150,1150,0
2026-04-14,Tuesday,02:00,30.6,51,17,7,24,25,8,17,5,4,4,0,0,13,5,20,10,0,571,537,0,2917.0,2917.0,0.1638,0,2026,4,14,2,5,81,30,111,1108,0
2026-04-14,Tuesday,03:00,28.5,53,1,0,34,38,9,6,37,25,12,0,0,9,5,20,10,0,571,539,0,2770.1,2770.1,0.1488,0,2026,4,14,3,5,82,80,162,1110,0
2026-04-14,Tuesday,04:00,31.1,50,20,27,32,1,19,17,29,12,6,0,0,8,5,20,10,0,592,547,0,2904.6,2904.6,0.168,0,2026,4,14,4,5,99,64,163,1139,0
2026-04-14,Tuesday,05:00,32.5,47,36,30,24,18,27,5,14,26,35,0,0,8,5,20,10,0,592,520,0,2812.7,2812.7,0.151,0,2026,4,14,5,5,135,80,215,1112,0
2026-04-14,Tuesday,06:00,32.0,39,174,199,147,115,200,132,139,153,159,0,0,15,5,20,10,0,596,573,19,3055.4,3036.4,0.1443,0,2026,4,14,6,5,835,583,1418,1169,0
2026-04-14,Tuesday,07:00,33.8,39,413,360,392,371,377,305,363,316,347,0,0,40,5,123,75,0,502,436,51,3290.6,3239.6,0.1302,0,2026,4,14,7,5,1913,1331,3244,938,0
2026-04-14,Tuesday,08:00,33.7,38,874,1114,938,1107,1215,865,917,1187,1147,10,5,80,5,150,77,0,441,427,90,4216.4,4126.4,0.134,0,2026,4,14,8,5,5248,4116,9364,868,15
2026-04-14,Tuesday,09:00,35.4,38,1262,1388,1301,1157,1126,898,1369,908,1399,19,29,120,180,164,67,0,396,321,164,4959.8,4795.8,0.1161,0,2026,4,14,9,5,6234,4574,10808,717,48
2026-04-14,Tuesday,10:00,35.0,38,1166,1403,1030,1358,1226,1069,864,1425,1051,28,19,219,180,79,27,0,363,355,245,4972.1,4727.1,0.1246,0,2026,4,14,10,5,6183,4409,10592,718,47
2026-04-14,Tuesday,11:00,35.7,38,1708,1617,1466,1307,1473,1403,1416,1118,1344,31,40,251,180,82,27,0,406,334,293,5853.8,5560.8,0.0739,0,2026,4,14,11,5,7571,5281,12852,740,71
2026-04-14,Tuesday,12:00,34.9,38,912,734,666,848,657,641,576,559,735,37,41,219,180,401,141,0,336,396,290,5016.3,4726.3,0.1324,0,2026,4,14,12,5,3817,2511,6328,732,78
2026-04-14,Tuesday,13:00,36.5,38,732,748,682,655,649,556,697,655,634,33,37,257,180,387,167,0,433,332,347,4755.2,4408.2,0.0923,0,2026,4,14,13,5,3466,2542,6008,765,70
2026-04-14,Tuesday,14:00,35.1,38,1372,1132,1147,1101,1161,947,743,1060,1134,34,41,370,180,90,40,0,430,409,241,5356.3,5115.3,0.1387,0,2026,4,14,14,5,5913,3884,9797,839,75
2026-04-14,Tuesday,15:00,35.5,38,1607,1370,1058,1077,1268,862,1051,900,902,29,38,362,180,136,59,0,399,360,202,5420.6,5218.6,0.1242,0,2026,4,14,15,5,6380,3715,10095,759,67
2026-04-14,Tuesday,16:00,35.5,38,1533,1335,1056,1361,1184,1036,1178,1077,1305,28,40,305,180,152,41,0,354,362,131,5568.8,5437.8,0.1182,0,2026,4,14,16,5,6469,4596,11065,716,68
2026-04-14,Tuesday,17:00,35.3,38,545,611,531,629,581,532,516,454,400,32,19,295,180,132,53,0,553,497,84,4814.4,4730.4,0.1206,0,2026,4,14,17,5,2897,1902,4799,1050,51
2026-04-14,Tuesday,18:00,35.2,38,543,536,574,461,601,482,340,407,343,7,9,276,5,298,87,0,481,491,41,3803.9,3762.9,0.1272,0,2026,4,14,18,5,2715,1572,4287,972,16
2026-04-14,Tuesday,19:00,34.7,38,517,445,730,615,562,495,461,520,471,9,7,249,5,282,123,0,546,533,0,4077.2,4077.2,0.1309,0,2026,4,14,19,5,2869,1947,4816,1079,16
2026-04-14,Tuesday,20:00,33.4,38,181,177,159,140,195,150,162,123,137,0,0,281,5,268,101,0,507,496,0,3267.3,3267.3,0.1473,0,2026,4,14,20,5,852,572,1424,1003,0
2026-04-14,Tuesday,21:00,33.0,44,190,152,147,146,142,131,165,139,136,0,0,53,5,20,10,0,690,557,0,3211.4,3211.4,0.1632,0,2026,4,14,21,5,777,571,1348,1247,0
2026-04-14,Tuesday,22:00,33.1,46,36,14,3,31,16,26,19,21,9,0,0,1,5,20,10,0,614,620,0,3122.2,3122.2,0.1591,0,2026,4,14,22,5,100,75,175,1234,0
2026-04-14,Tuesday,23:00,30.9,41,20,36,38,26,0,17,13,35,31,0,0,15,5,20,10,0,597,629,0,2989.3,2989.3,0.1551,0,2026,4,14,23,5,120,96,216,1226,0
2026-04-15,Wednesday,00:00,30.8,51,20,15,20,29,30,32,35,5,6,0,0,13,5,20,10,0,513,530,0,2856.8,2856.8,0.1628,0,2026,4,15,0,6,114,78,192,1043,0
2026-04-15,Wednesday,01:00,29.2,51,4,24,8,0,10,33,7,10,12,0,0,14,5,20,10,0,584,546,0,2924.5,2924.5,0.1575,0,2026,4,15,1,6,46,62,108,1130,0
2026-04-15,Wednesday,02:00,29.2,49,7,2,27,31,10,40,33,31,8,0,0,13,5,20,10,0,554,544,0,2924.6,2924.6,0.1638,0,2026,4,15,2,6,77,112,189,1098,0
2026-04-15,Wednesday,03:00,27.9,48,25,0,18,7,27,18,17,33,20,0,0,11,5,20,10,0,586,519,0,2701.4,2701.4,0.1566,0,2026,4,15,3,6,77,88,165,1105,0
2026-04-15,Wednesday,04:00,30.5,54,36,10,9,18,33,13,39,23,33,0,0,8,5,20,10,0,551,560,0,2940.9,2940.9,0.1482,0,2026,4,15,4,6,106,108,214,1111,0
2026-04-15,Wednesday,05:00,31.8,45,30,29,13,21,8,10,33,30,0,0,0,10,5,20,10,0,532,511,0,2919.9,2919.9,0.1691,0,2026,4,15,5,6,101,73,174,1043,0
2026-04-15,Wednesday,06:00,32.4,42,226,148,184,183,172,127,127,135,169,0,0,13,5,20,10,0,529,483,21,3074.4,3053.4,0.1625,0,2026,4,15,6,6,913,558,1471,1012,0
2026-04-15,Wednesday,07:00,34.0,38,442,484,418,378,465,324,385,297,306,0,0,40,5,153,46,0,477,403,50,3297.7,3247.7,0.1499,0,2026,4,15,7,6,2187,1312,3499,880,0
2026-04-15,Wednesday,08:00,33.4,41,1290,1148,1408,1136,1300,1106,1058,1222,1070,2,6,80,5,157,58,0,467,430,104,4368.2,4264.2,0.1068,0,2026,4,15,8,6,6282,4456,10738,897,8
2026-04-15,Wednesday,09:00,34.1,39,1420,1175,1386,1188,863,956,1267,1278,1235,29,20,120,180,153,70,0,389,357,133,5305.8,5172.8,0.0973,0,2026,4,15,9,6,6032,4736,10768,746,49
2026-04-15,Wednesday,10:00,35.2,38,1542,1383,1519,1143,1289,982,1366,1087,1336,29,48,258,180,54,30,0,370,351,191,5763.4,5572.4,0.0931,0,2026,4,15,10,6,6876,4771,11647,721,77
2026-04-15,Wednesday,11:00,35.1,38,1563,1591,1097,1185,1887,1345,1213,1031,1378,41,51,322,180,61,25,0,346,337,304,5918.5,5614.5,0.0683,0,2026,4,15,11,6,7323,4967,12290,683,92
2026-04-15,Wednesday,12:00,36.5,38,805,575,771,585,866,607,524,471,595,40,41,272,180,417,135,0,312,361,378,5054.0,4676.0,0.1028,0,2026,4,15,12,6,3602,2197,5799,673,81
2026-04-15,Wednesday,13:00,34.7,38,880,707,751,637,664,562,702,631,778,43,49,332,180,411,151,0,448,358,288,5360.0,5072.0,0.1382,0,2026,4,15,13,6,3639,2673,6312,806,92
2026-04-15,Wednesday,14:00,34.9,38,1467,1245,1105,1182,1176,1149,1120,1419,1064,37,37,325,180,99,35,1,424,368,259,5740.0,5481.0,0.1034,0,2026,4,15,14,6,6175,4752,10927,792,74
2026-04-15,Wednesday,15:00,36.1,38,1351,1183,1228,1073,1483,1140,1027,1026,1137,35,29,292,180,124,53,0,362,373,261,5617.4,5356.4,0.0991,0,2026,4,15,15,6,6318,4330,10648,735,64
2026-04-15,Wednesday,16:00,34.9,38,1303,1342,1395,1247,964,1112,922,1010,1218,24,37,318,180,164,54,0,418,381,165,5234.6,5069.6,0.143,0,2026,4,15,16,6,6251,4262,10513,799,61
2026-04-15,Wednesday,17:00,35.0,38,749,577,556,451,624,420,516,524,477,30,23,263,180,155,49,0,539,509,105,4761.1,4656.1,0.1209,0,2026,4,15,17,6,2957,1937,4894,1048,53
2026-04-15,Wednesday,18:00,34.0,41,702,628,485,478,641,372,509,411,470,4,8,244,5,276,120,0,534,510,53,3978.7,3925.7,0.1115,0,2026,4,15,18,6,2934,1762,4696,1044,12
2026-04-15,Wednesday,19:00,34.3,38,698,652,552,413,612,509,464,500,592,1,9,337,5,273,111,0,497,481,0,3905.5,3905.5,0.1295,0,2026,4,15,19,6,2927,2065,4992,978,10
2026-04-15,Wednesday,20:00,34.1,42,221,139,138,175,199,140,64,127,156,0,0,218,5,274,128,0,567,520,0,3279.1,3279.1,0.1489,0,2026,4,15,20,6,872,487,1359,1087,0
2026-04-15,Wednesday,21:00,32.5,45,180,171,134,141,185,121,144,146,158,0,0,29,5,20,10,0,639,613,0,3228.8,3228.8,0.1509,0,2026,4,15,21,6,811,569,1380,1252,0
2026-04-15,Wednesday,22:00,31.2,43,6,13,17,11,16,36,6,8,33,0,0,12,5,20,10,0,646,548,0,2911.6,2911.6,0.1651,0,2026,4,15,22,6,63,83,146,1194,0
2026-04-15,Wednesday,23:00,30.7,43,21,36,37,38,17,39,30,13,10,0,0,0,5,20,10,0,576,626,0,2939.0,2939.0,0.1608,0,2026,4,15,23,6,149,92,241,1202,0
2026-04-16,Thursday,00:00,29.1,51,14,13,5,39,9,9,10,30,0,0,0,10,5,20,10,0,588,484,0,2857.6,2857.6,0.1578,0,2026,4,16,0,4,80,49,129,1072,0
2026-04-16,Thursday,01:00,28.5,52,4,3,8,32,28,27,30,20,19,0,0,3,5,20,10,0,557,525,0,2781.0,2781.0,0.1557,0,2026,4,16,1,4,75,96,171,1082,0
2026-04-16,Thursday,02:00,29.1,52,15,35,25,24,24,30,22,19,33,0,0,10,5,20,10,0,550,558,0,2856.5,2856.5,0.158,0,2026,4,16,2,4,123,104,227,1108,0
2026-04-16,Thursday,03:00,27.5,54,33,5,38,13,10,40,17,9,27,0,0,14,5,20,10,0,545,515,0,2805.9,2805.9,0.1475,0,2026,4,16,3,4,99,93,192,1060,0
2026-04-16,Thursday,04:00,30.5,53,31,16,7,35,27,22,11,1,23,0,0,14,5,20,10,0,592,514,0,2953.3,2953.3,0.1517,0,2026,4,16,4,4,116,57,173,1106,0
2026-04-16,Thursday,05:00,30.8,51,22,27,13,39,35,12,24,23,11,0,0,0,5,20,10,0,566,554,0,2933.9,2933.9,0.163,0,2026,4,16,5,4,136,70,206,1120,0
2026-04-16,Thursday,06:00,32.2,40,145,183,172,140,177,116,194,162,161,0,0,6,5,20,10,0,573,523,21,3094.5,3073.5,0.1531,0,2026,4,16,6,4,817,633,1450,1096,0
2026-04-16,Thursday,07:00,31.9,40,373,437,393,412,448,359,461,384,318,0,0,40,5,164,62,0,437,411,51,3250.4,3199.4,0.1456,0,2026,4,16,7,4,2063,1522,3585,848,0
2026-04-16,Thursday,08:00,32.5,43,1303,1360,1306,1064,1423,847,1261,876,1043,2,11,80,5,148,60,0,558,437,92,4569.2,4477.2,0.0988,0,2026,4,16,8,4,6456,4027,10483,995,13
2026-04-16,Thursday,09:00,34.3,38,1437,1416,1167,1598,1425,1055,994,1096,992,35,27,120,180,156,69,0,363,331,149,5409.6,5260.6,0.1351,0,2026,4,16,9,4,7043,4137,11180,694,62
2026-04-16,Thursday,10:00,34.6,38,1446,910,1203,1430,1611,1026,1143,1193,1439,39,31,237,180,57,27,0,426,383,267,5615.1,5348.1,0.1201,0,2026,4,16,10,4,6600,4801,11401,809,70
2026-04-16,Thursday,11:00,34.2,38,1694,1600,1711,1599,1670,1139,1145,1157,1426,23,35,308,180,72,26,0,363,373,252,5522.2,5270.2,0.1255,0,2026,4,16,11,4,8274,4867,13141,736,58
2026-04-16,Thursday,12:00,34.6,38,780,837,853,583,652,731,642,544,754,40,52,279,180,424,130,0,411,376,363,5387.6,5024.6,0.1367,0,2026,4,16,12,4,3705,2671,6376,787,92
2026-04-16,Thursday,13:00,35.1,38,751,603,660,733,760,613,570,496,689,42,34,291,180,441,170,0,345,354,388,4773.7,4385.7,0.1201,0,2026,4,16,13,4,3507,2368,5875,699,76
2026-04-16,Thursday,14:00,35.0,38,1509,1418,1198,1254,1503,1043,999,1204,1401,51,36,320,180,80,36,0,355,344,322,5829.7,5507.7,0.0859,0,2026,4,16,14,4,6882,4647,11529,699,87
2026-04-16,Thursday,15:00,34.0,38,1173,1127,1053,1070,1137,940,739,1066,1156,49,38,335,180,118,53,0,389,345,258,5795.9,5537.9,0.101,0,2026,4,16,15,4,5560,3901,9461,734,87
2026-04-16,Thursday,16:00,34.7,38,1491,1323,983,1222,1122,1105,1290,1027,1271,23,21,389,180,139,57,0,405,344,188,5163.2,4975.2,0.1375,0,2026,4,16,16,4,6141,4693,10834,749,44
